4528	100
3939110	3939878	1	3	1	1
3939988	3942105	1	2	0	1
3942213	3942708	1	3	0	1
3942791	3943346	1	1	1	1
3946192	3946268	2	1	1	2
3946447	3946602	2	0	0	2
3946721	3946793	2	0	2	2
3946902	3947036	2	1	3	2
3947169	3947466	2	1	3	2
3947681	3947756	2	1	0	2
3947876	3948546	2	0	1	2
3948638	3948716	2	0	2	2
3948875	3948978	2	0	2	2
3949119	3951889	2	0	1	2
3952035	3952342	2	0	0	2
3952556	3952629	2	2	0	2
3952724	3952880	2	0	1	2
3953428	3953507	2	2	1	2
3954295	3954583	2	0	0	2
3954705	3957017	2	1	1	2
3959074	3959151	2	1	2	2
3959281	3960896	2	1	3	2
3961035	3961159	2	0	3	2
3961070	3961159	2	1	2	2
3961256	3961564	2	0	0	2
3961597	3961687	2	0	2	2
3961616	3961687	2	1	3	2
3961746	3962465	2	0	1	2
3961746	3962468	2	0	0	2
3961746	3962499	2	0	1	2
3961746	3962708	2	0	2	2
3964084	3965292	2	1	1	2
3965393	3968040	2	2	4	2
3968208	3968601	2	0	1	2
3968989	3970795	2	1	3	2
3971807	3973737	2	0	2	2
3973901	3979694	2	1	4	2
3991681	3991883	1	4	1	1
3992017	3992347	1	0	0	1
3992442	3992692	1	1	2	1
3992818	3993527	1	1	3	1
3993711	3994021	1	1	1	1
3994296	3997005	1	0	0	1
3997125	3998626	1	2	1	1
4014937	4015054	1	4	1	1
4015141	4015252	1	2	0	1
4015335	4015631	1	3	1	1
4015335	4029228	1	3	1	1
4016538	4018440	1	2	2	1
4018541	4019761	1	1	1	1
4027661	4028059	1	2	0	1
4028171	4028412	1	1	0	1
4030172	4030690	1	3	4	1
4030587	4030690	1	0	2	1
4030791	4031006	1	1	1	1
4031834	4035137	2	1	1	2
4036611	4036821	1	3	0	1
4036611	4036826	1	2	2	1
4036611	4037049	1	4	0	1
4036951	4037049	1	3	0	1
4037305	4037729	1	1	0	1
4037305	4038136	1	1	0	1
4037923	4038136	1	4	0	1
4037923	4038641	1	6	1	1
4038231	4038396	1	0	2	1
4038505	4038593	1	2	0	1
4038505	4038604	1	2	1	1
4038715	4039651	1	3	1	1
4038724	4039651	1	0	1	1
4050114	4051194	1	2	0	1
4050847	4051194	1	2	0	1
4050847	4051202	1	3	1	1
4050847	4051626	1	3	1	1
4051328	4051626	1	1	1	1
4051705	4051794	1	2	3	1
4054167	4054321	1	2	1	1
4054432	4054511	1	2	0	1
4054648	4054761	1	1	0	1
4054816	4055376	1	2	2	1
4056439	4056550	1	2	1	1
4057665	4057768	2	1	3	2
4057915	4058046	2	1	1	2
4058129	4058341	2	0	1	2
4058509	4058592	2	2	1	2
4058806	4059342	2	1	1	2
4059533	4059824	2	2	3	2
4060009	4061100	2	1	3	2
4061272	4061344	2	1	2	2
4061428	4062549	2	0	1	2
4085661	4085822	2	0	3	2
4085661	4090706	2	0	3	2
4085931	4086686	2	1	0	2
4085931	4090980	2	1	0	2
4086791	4087102	2	1	1	2
4086791	4091396	2	1	1	2
4087191	4087288	2	0	0	2
4087191	4091582	2	0	0	2
4087396	4087583	2	1	2	2
4087471	4087583	2	0	2	2
4087620	4087861	2	0	0	2
4090539	4090706	2	0	3	2
4090815	4090980	2	1	0	2
4091085	4091396	2	1	1	2
4091485	4091582	2	0	0	2
4091690	4091901	2	1	3	2
4091938	4092163	2	0	0	2
4091938	4092565	2	0	1	2
4092671	4095922	2	0	2	2
4095251	4111550	2	0	1	2
4095251	4116005	2	0	1	2
4111598	4116005	2	0	1	2
4112211	4112515	2	0	2	2
4114840	4115776	2	0	2	2
4115215	4115290	1	6	97	1
4115215	4115442	1	6	21	1
4115253	4115366	1	4	59	1
4115253	4115404	1	4	59	1
4115291	4115328	1	4	21	1
4117674	4119034	2	0	2	2
4132867	4134876	1	3	1	1
4135693	4136216	1	0	2	1
4147212	4147462	2	1	1	2
4147212	4147504	2	1	0	2
4147507	4147815	1	3	0	1
4147733	4147815	1	2	0	1
4147917	4148003	1	4	1	1
4148137	4148496	1	2	1	1
4153096	4153259	1	1	0	1
4153485	4154812	1	2	2	1
4155140	4155228	1	2	1	1
4155325	4155413	1	1	0	1
4155522	4156562	1	2	0	1
4158580	4158663	1	4	0	1
4158867	4159824	1	1	0	1
4159996	4160493	1	1	0	1
4160659	4160840	1	0	0	1
4161189	4161580	1	1	0	1
4161698	4161864	1	2	2	1
4162014	4162099	1	2	1	1
4162250	4162325	1	3	1	1
4162876	4163483	1	3	0	1
4164796	4165079	2	0	1	2
4165222	4165318	2	1	2	2
4165496	4165980	2	3	2	2
4166170	4168085	2	0	2	2
4168266	4171334	2	1	2	2
4171545	4175728	2	0	0	2
4171545	4175776	2	0	1	2
4176199	4177054	1	3	0	1
4177120	4177547	1	3	1	1
4177131	4177547	1	3	1	1
4177638	4177757	1	3	0	1
4177638	4181226	1	2	3	1
4177835	4178102	1	2	0	1
4177835	4178301	1	3	0	1
4177835	4181028	1	2	0	1
4177835	4181057	1	2	3	1
4177835	4181226	1	3	3	1
4181074	4181226	1	2	3	1
4181281	4181359	1	2	0	1
4198728	4199339	1	1	0	1
4198735	4199339	1	1	0	1
4199543	4199860	1	2	0	1
4199984	4200087	1	1	2	1
4200218	4200437	1	3	3	1
4200620	4200704	1	0	1	1
4200825	4201392	1	0	1	1
4201498	4201577	1	2	1	1
4201724	4202519	1	4	2	1
4202578	4203224	1	2	0	1
4203489	4203594	1	0	1	1
4207198	4207479	2	0	3	2
4207593	4207679	2	1	1	2
4207788	4207876	2	0	1	2
4207955	4208063	2	0	3	2
4208127	4208607	2	0	2	2
4208362	4208607	2	1	2	2
4208716	4208826	4	0	1	2
4208918	4209000	2	1	0	2
4209092	4209224	2	1	1	2
4209326	4209400	2	0	1	2
4209459	4211065	2	2	1	2
4211214	4212257	2	1	2	2
4212327	4212600	2	2	2	2
4212722	4212819	2	1	0	2
4212861	4213165	2	1	1	2
4221740	4222581	1	0	0	1
4235072	4235349	2	3	3	2
4235505	4237939	2	1	1	2
4242270	4242742	1	2	0	1
4242872	4243019	1	0	3	1
4242875	4243019	1	1	2	1
4243251	4243764	1	0	1	1
4243870	4244464	1	1	1	1
4243870	4244574	1	1	1	1
4244689	4244769	1	3	2	1
4244905	4244979	1	7	0	1
4246081	4246178	2	0	2	2
4251056	4251326	2	0	1	2
4251398	4251480	2	0	1	2
4264554	4270230	1	3	1	1
4265219	4270230	1	3	1	1
4266043	4266665	4	0	2	2
4270398	4272126	1	0	0	1
4282242	4282515	1	2	1	1
4282606	4282800	1	3	2	1
4282913	4283266	1	3	0	1
4312660	4313573	2	2	0	2
4313845	4313934	2	0	3	2
4314136	4314340	2	0	2	2
4315177	4315318	2	1	1	2
4315731	4315836	2	1	0	2
4316026	4316133	2	1	1	2
4316200	4316401	2	1	1	2
4316474	4316548	2	0	3	2
4316665	4317773	2	1	1	2
4318006	4318571	2	1	3	2
4318613	4319041	2	0	1	2
4321363	4321468	2	0	1	2
4331108	4331189	2	0	1	2
4331236	4331944	2	1	2	2
4332332	4332907	2	0	2	2
4337292	4337379	2	0	0	2
4337494	4337584	2	0	1	2
4337722	4337849	2	0	1	2
4338013	4338438	2	0	3	2
4338535	4338618	2	0	2	2
4339441	4339699	2	1	1	2
4339767	4339924	2	0	1	2
4340033	4340100	2	1	0	2
4340196	4340421	2	0	2	2
4340553	4340630	2	3	1	2
4340710	4340798	2	1	1	2
4340899	4341265	2	2	0	2
4341358	4341616	2	0	0	2
4341669	4342196	2	0	2	2
4342259	4342388	2	0	3	2
4342464	4342570	2	0	0	2
4342673	4342793	2	0	2	2
4342868	4344876	2	1	2	2
4344954	4355928	2	0	3	2
4369309	4370178	2	2	3	2
4370395	4370924	2	2	3	2
4371084	4372413	2	1	3	2
4372578	4374363	2	3	1	2
4375074	4376835	2	0	3	2
4376926	4378154	2	0	2	2
4378287	4378979	2	0	0	2
4393269	4395544	2	0	1	2
4400358	4401763	2	2	2	2
4401858	4402294	2	3	0	2
4402402	4406774	2	2	1	2
4406954	4411564	2	1	1	2
4411612	4412003	2	1	0	2
4412083	4412802	2	0	2	2
4412942	4444818	2	0	1	2
4444920	4446337	2	1	1	2
4476284	4476653	2	1	1	2
4476789	4482081	2	0	1	2
4482192	4482794	2	1	1	2
4482883	4489246	2	0	2	2
4489698	4493768	1	1	0	1
4493816	4497323	1	3	1	1
4497454	4497551	1	2	0	1
4497888	4500955	2	1	3	2
4501090	4502303	2	0	2	2
4502425	4503791	2	1	2	2
4504008	4506521	2	0	1	2
4504093	4507092	1	2	1	1
4506915	4510643	2	0	2	2
4510838	4517933	2	0	1	2
4517991	4526961	2	0	1	2
4547642	4548270	2	0	3	2
4560609	4565680	1	2	0	1
4565718	4651626	1	1	0	1
4598120	4598266	1	2	0	1
4621132	4651626	1	0	0	1
4644470	4651626	1	2	0	1
4644488	4651626	1	3	0	1
4644763	4651626	1	3	0	1
4651763	4651891	1	2	2	1
4652077	4652236	1	2	1	1
4652403	4652500	1	3	1	1
4652647	4652784	1	2	1	1
4652903	4653086	1	2	1	1
4653239	4654491	1	4	2	1
4654611	4657558	1	0	0	1
4657722	4659890	1	2	2	1
4660074	4667606	1	2	0	1
4662666	4663182	2	1	1	2
4667752	4667991	1	1	1	1
4668082	4668168	1	3	1	1
4668548	4668984	1	0	2	1
4669226	4669346	1	2	1	1
4669597	4669806	1	3	0	1
4670052	4670140	1	2	4	1
4670321	4670393	1	2	2	1
4670643	4670846	1	2	2	1
4670988	4671066	1	2	1	1
4673270	4673527	2	1	3	2
4673270	4673852	2	1	3	2
4673591	4673852	2	0	3	2
4673591	4674040	2	0	1	2
4673925	4674040	2	0	1	2
4674209	4674686	2	0	2	2
4674209	4674711	2	0	1	2
4674791	4675039	2	0	1	2
4675120	4675219	2	1	4	2
4675120	4675459	2	1	4	2
4675124	4675219	2	0	3	2
4675323	4675459	2	1	2	2
4771560	4774106	1	2	0	1
4774259	4774656	1	1	0	1
4776020	4776166	1	1	0	1
4776248	4776608	1	1	1	1
4776725	4779088	1	2	0	1
4788595	4789133	1	4	1	1
4792624	4794074	1	3	0	1
4794300	4794492	1	0	0	1
4794583	4795135	1	3	0	1
4795616	4795806	1	2	0	1
4796012	4796592	1	0	0	1
4797984	4798085	1	1	1	1
4798225	4798620	1	2	0	1
4798706	4798964	1	1	0	1
4799162	4799428	1	1	0	1
4799572	4799660	1	1	1	1
4799737	4799809	1	3	0	1
4799861	4800047	1	0	1	1
4800269	4800507	1	3	2	1
4800682	4801175	1	1	0	1
4801219	4801527	1	2	1	1
4806689	4807272	1	2	1	1
4807697	4810039	1	2	1	1
4807697	4812003	1	5	1	1
4810310	4812003	1	1	1	1
4812675	4815370	1	2	2	1
4835595	4837387	2	3	2	2
4835595	4842424	2	3	2	2
4838070	4842424	2	1	6	2
4842848	4843698	2	1	1	2
4842848	4843842	2	1	1	2
4851833	4852577	2	3	2	2
4854043	4861198	2	0	2	2
4875692	4875796	2	2	2	2
4875692	4875970	2	2	2	2
4875901	4875970	2	3	3	2
4876049	4882859	2	0	1	2
4882921	4883367	2	0	3	2
4883475	4884199	2	0	0	2
4883475	4884266	2	0	2	2
4883546	4884199	2	0	0	2
4883546	4888857	2	0	4	2
4884338	4888857	2	2	3	2
4888931	4889223	2	0	1	2
4905514	4905724	1	1	1	1
4905824	4906096	1	1	0	1
4906182	4906273	1	3	0	1
4906336	4906538	1	2	1	1
4906615	4907996	1	2	0	1
4908111	4908213	1	5	0	1
4908360	4908442	1	3	1	1
4908540	4908618	1	1	0	1
4908700	4909429	1	1	1	1
4909550	4909628	1	0	0	1
4909694	4909784	1	3	0	1
4909876	4910276	1	0	1	1
4910336	4910417	1	2	1	1
4911531	4911611	2	0	2	2
4911771	4912196	2	1	1	2
4912263	4912350	2	0	1	2
4928833	4930147	1	1	0	1
4929057	4930147	1	0	0	1
4930426	4933502	1	5	1	1
4940786	4941016	2	2	2	2
4941815	4942914	2	2	1	2
4945059	4947306	2	1	1	2
4947466	4947600	2	1	2	2
4947722	4949226	2	0	2	2
4950650	4952869	2	0	3	2
4952943	4953040	2	2	3	2
4953080	4953172	2	1	3	2
4953220	4953728	2	1	2	2
4957825	4959872	2	1	2	2
4960036	4963799	2	2	3	2
4963980	4964606	2	1	3	2
4964728	4964836	2	1	0	2
4964962	4965045	2	0	2	2
4965109	4966305	2	1	5	2
4966399	4966724	2	1	2	2
4966838	4966918	2	0	0	2
4967114	4967898	2	1	2	2
4967958	4968046	2	0	2	2
4968178	4968271	2	1	2	2
4968403	4971167	2	0	2	2
4971262	4972348	2	0	3	2
4972424	4973093	2	1	2	2
4973232	4973710	2	1	2	2
4973801	4976811	2	1	3	2
5012543	5012905	1	2	0	1
5013002	5013352	1	3	0	1
5013447	5013532	1	3	1	1
5013693	5014700	1	0	0	1
5013717	5014700	1	0	0	1
5074305	5074537	1	4	0	1
5074620	5076054	1	1	0	1
5090060	5090333	1	4	1	1
5091518	5095919	1	1	0	1
5096066	5096162	1	3	0	1
5096254	5096420	1	0	2	1
5096549	5096676	1	4	1	1
5096757	5096841	1	2	0	1
5096939	5097172	1	1	1	1
5096939	5097418	1	1	0	1
5097512	5098535	1	1	2	1
5098601	5099019	1	2	1	1
5099060	5099433	1	1	1	1
5103303	5103625	1	3	1	1
5138776	5139445	1	1	2	1
5139658	5139798	1	2	0	1
5139904	5140030	1	3	0	1
5140110	5141394	1	0	0	1
5141453	5141567	1	2	3	1
5141724	5142155	1	1	1	1
5142250	5142328	1	0	2	1
5150600	5150693	2	1	2	2
5150826	5154667	2	1	2	2
5154764	5154859	2	0	0	2
5154956	5155204	2	1	0	2
5155278	5156667	2	0	2	2
5155278	5156951	2	0	0	2
5158716	5159129	2	0	3	2
5159188	5159327	2	1	2	2
5159453	5159519	2	1	1	2
5159670	5159759	2	1	3	2
5159869	5160223	2	0	4	2
5160292	5160393	2	1	2	2
5160444	5161164	2	1	1	2
5161265	5161391	2	1	1	2
5161566	5161645	2	2	2	2
5161748	5161852	2	3	0	2
5161941	5162744	2	1	1	2
5162968	5163807	2	0	2	2
5163878	5163967	2	1	0	2
5164199	5167220	2	2	3	2
5167460	5168148	2	0	3	2
5167497	5168148	2	1	2	2
5202848	5203690	2	2	2	2
5203751	5205715	2	0	1	2
5205797	5205882	2	1	3	2
5205975	5206383	2	0	1	2
5206529	5209994	2	4	2	2
5324555	5324818	2	0	2	2
5325005	5325090	2	2	1	2
5325191	5329295	2	0	1	2
5329398	5329496	2	0	4	2
5329640	5329868	2	0	2	2
5329977	5333669	2	0	2	2
5333778	5333884	2	0	0	2
5333975	5334601	2	1	2	2
5334752	5336215	2	1	2	2
5336444	5336603	2	0	3	2
5336685	5336837	2	1	2	2
5336976	5337095	2	0	2	2
5337312	5337561	2	0	2	2
5337654	5337936	2	0	1	2
5338034	5338330	2	0	2	2
5338441	5341331	2	0	1	2
5341450	5343106	2	1	2	2
5343347	5344325	2	0	2	2
5344404	5345067	2	0	2	2
5345115	5345288	2	1	1	2
5398550	5399121	2	0	3	2
5410673	5449549	1	4	62	1
5415186	5415844	2	1	2	2
5415186	5416594	2	1	1	2
5415984	5416460	2	2	1	2
5415984	5416594	2	2	1	2
5417238	5418084	1	1	1	1
5418304	5418448	1	0	2	1
5418558	5418615	1	2	1	1
5418558	5418643	1	2	1	1
5418753	5418921	1	1	1	1
5418970	5419952	1	4	0	1
5430163	5430246	2	1	0	2
5430369	5430464	2	0	1	2
5430555	5431007	2	1	2	2
5431144	5431236	2	1	0	2
5431328	5431692	2	1	2	2
5431781	5431987	2	0	0	2
5432099	5432212	2	1	1	2
5432387	5432741	2	3	2	2
5432885	5432966	2	0	2	2
5433101	5433181	2	1	2	2
5433307	5433646	2	4	1	2
5433854	5433961	2	0	4	2
5434105	5434190	2	1	2	2
5434291	5434396	2	1	2	2
5434475	5434644	2	1	1	2
5434751	5434849	2	1	1	2
5434977	5435489	2	0	2	2
5435546	5435838	2	0	0	2
5435897	5438341	2	0	1	2
5457111	5465034	1	2	0	1
5457111	5465038	1	2	1	1
5457111	5465633	1	2	0	1
5465127	5465633	1	1	0	1
5465140	5465633	1	2	0	1
5465840	5467420	1	1	2	1
5473003	5473357	2	0	2	2
5473053	5473357	2	0	2	2
5473447	5473586	2	1	2	2
5473681	5473798	2	1	5	2
5473702	5473798	2	0	2	2
5473919	5474208	2	1	0	2
5474303	5474387	2	0	0	2
5474461	5474699	2	1	1	2
5475336	5475963	1	2	0	1
5475336	5475977	1	2	1	1
5507212	5507366	2	1	1	2
5510806	5510987	1	5	0	1
5511187	5511416	1	2	2	1
5511544	5512558	1	3	0	1
5512660	5513197	1	3	1	1
5513332	5513630	1	1	0	1
5513353	5513630	1	3	0	1
5513740	5513813	1	2	0	1
5513878	5514155	1	2	0	1
5514243	5514360	1	2	0	1
5514459	5514951	1	1	1	1
5515758	5515831	2	0	3	2
5515897	5516046	2	0	1	2
5516173	5516257	2	2	0	2
5524351	5525087	1	0	0	1
5527712	5527953	1	1	0	1
5528071	5528227	1	1	0	1
5528348	5530056	1	1	0	1
5530177	5530260	1	2	0	1
5530388	5530572	1	0	0	1
5530769	5531587	1	1	0	1
5533057	5533134	2	1	2	2
5533219	5533481	2	0	4	2
5533586	5533661	2	1	2	2
5533791	5533956	2	1	3	2
5534053	5534139	2	2	4	2
5534257	5534885	2	0	2	2
5534984	5535065	2	0	3	2
5535188	5535284	2	1	1	2
5535381	5535514	2	0	0	2
5535653	5536055	2	2	4	2
5536142	5536306	2	2	1	2
5536376	5536513	2	0	1	2
5536616	5537051	2	2	0	2
5537135	5537788	2	4	1	2
5537919	5538014	2	1	2	2
5540630	5542523	1	1	1	1
5541580	5542523	1	2	1	1
5542832	5543158	1	1	0	1
5542832	5543181	1	1	1	1
5543259	5543407	1	2	1	1
5545676	5545923	2	1	2	2
5546010	5546084	2	0	2	2
5546245	5546342	2	1	2	2
5547053	5547316	2	1	2	2
5547393	5547473	2	1	0	2
5547580	5547701	2	1	2	2
5548056	5548206	2	1	0	2
5548329	5548438	2	0	0	2
5548534	5548746	2	0	2	2
5562974	5567679	1	2	1	1
5567720	5581566	1	1	0	1
5601281	5601511	2	2	1	2
5601702	5603580	2	2	2	2
5603799	5608914	2	0	2	2
5603799	5610227	2	0	4	2
5652108	5652219	1	1	1	1
5652264	5652476	1	2	1	1
5652402	5652476	1	0	1	1
5652597	5652850	1	1	0	1
5652597	5655064	1	1	0	1
5653023	5655064	1	1	0	1
5653580	5653660	2	1	2	2
5653743	5653856	2	0	0	2
5654017	5655398	2	1	0	2
5655493	5655569	2	1	2	2
5655711	5657577	2	0	2	2
5657668	5657742	2	0	1	2
5657992	5658281	2	1	2	2
5658357	5658664	2	0	3	2
5658740	5658828	2	0	1	2
5658740	5659262	2	0	1	2
5658985	5659262	2	0	1	2
5659400	5659489	2	0	0	2
5659559	5659878	2	0	0	2
5659946	5660044	2	1	1	2
5688730	5688881	1	2	0	1
5689031	5689885	1	2	0	1
5689978	5690329	1	1	0	1
5690462	5691207	1	0	1	1
5691313	5691490	1	2	0	1
5691704	5695351	1	3	0	1
5695433	5695539	1	1	1	1
5695615	5696826	1	4	0	1
5701590	5701662	2	1	1	2
5701988	5702071	2	1	1	2
5702174	5702287	2	0	0	2
5702397	5702481	2	1	5	2
5702594	5702681	2	0	2	2
5704301	5704573	2	0	5	2
5705184	5705284	2	1	3	2
5711654	5712614	2	0	2	2
5715275	5715355	2	1	2	2
5715655	5715734	2	1	3	2
5715869	5716176	2	0	2	2
5716452	5716535	2	2	2	2
5717010	5717175	2	0	4	2
5717280	5717405	2	0	2	2
5717637	5721549	2	0	2	2
5721804	5722473	2	1	1	2
5722690	5722784	2	1	5	2
5722844	5723251	2	0	0	2
5723616	5724903	2	0	2	2
5725082	5725386	2	0	0	2
5725532	5727151	2	1	2	2
5727303	5727432	2	0	2	2
5727526	5727646	2	0	1	2
5729031	5729386	2	0	3	2
5729498	5729596	2	0	1	2
5729769	5729994	2	1	0	2
5730028	5730269	2	0	2	2
5731581	5733303	2	1	2	2
5733440	5733814	2	1	1	2
5733906	5734316	2	3	1	2
5734700	5735118	2	0	2	2
5738858	5739503	1	1	0	1
5739540	5739715	1	0	1	1
5741016	5745187	1	0	0	1
5745369	5745523	1	2	0	1
5745673	5745758	1	1	0	1
5745935	5746033	1	2	1	1
5746278	5746710	1	1	0	1
5746825	5747370	1	0	0	1
5747677	5750616	1	1	2	1
5750998	5752033	1	1	1	1
5760725	5760819	2	0	1	2
5760876	5760995	2	2	1	2
5761066	5765822	2	1	1	2
5766522	5766922	2	1	2	2
5766972	5767065	2	0	0	2
5767224	5770211	2	1	2	2
5770435	5770590	2	2	2	2
5770754	5770835	2	0	2	2
5771873	5771983	2	1	0	2
5772038	5772672	2	1	1	2
5772769	5772976	2	1	2	2
5773035	5775943	2	1	1	2
5778896	5779263	2	3	1	2
5778906	5779263	2	0	1	2
5780740	5781267	2	0	1	2
5781337	5781470	2	0	1	2
5781353	5781470	2	0	1	2
5781623	5781702	2	0	2	2
5797599	5797697	1	4	0	1
5797884	5798601	1	2	1	1
5798619	5798692	1	0	0	1
5798766	5798896	1	3	0	1
5801102	5801198	1	1	0	1
5801331	5801425	1	1	0	1
5801555	5801780	1	2	0	1
5801904	5802045	1	1	0	1
5804076	5805572	1	2	0	1
5805702	5805958	1	1	0	1
5806127	5806273	1	3	0	1
5806358	5806610	1	1	0	1
5806959	5807061	1	1	0	1
5806959	5807337	1	1	0	1
5807203	5807337	1	1	0	1
5807500	5807573	1	1	1	1
5807655	5807737	1	2	0	1
5807870	5807967	1	1	0	1
5808724	5808826	2	1	0	2
5808888	5808966	2	0	4	2
5809174	5809297	2	0	3	2
5809367	5809691	2	1	2	2
5809370	5809691	2	0	2	2
5809781	5810007	2	1	1	2
5809832	5810007	2	1	1	2
5810173	5810559	2	0	2	2
5810636	5810739	2	1	3	2
5810929	5811679	2	0	0	2
5811836	5814695	2	0	2	2
5814810	5815336	2	0	3	2
5815445	5816184	2	2	2	2
5816344	5819495	2	0	3	2
5819652	5819747	2	0	2	2
5819839	5820229	2	2	1	2
5820576	5820749	2	0	2	2
5820580	5820749	2	0	2	2
5820891	5821246	2	1	2	2
5894462	5894604	2	0	1	2
5894786	5894951	2	0	1	2
5895778	5901027	1	0	1	1
5898747	5901027	1	0	1	1
5902770	5906611	2	1	1	2
5906817	5912277	2	1	2	2
5910541	5912277	2	0	3	2
5912422	5913250	2	0	2	2
5913375	5915095	2	2	1	2
5915321	5919463	2	0	2	2
5919631	5919762	2	0	3	2
5919822	5920037	2	0	1	2
5920140	5923195	2	0	1	2
5923364	5924736	2	0	2	2
5928719	5929812	1	1	0	1
5928719	5929875	1	1	1	1
5929920	5930111	1	2	3	1
5930184	5930466	1	0	2	1
5930188	5930466	1	2	2	1
5930653	5934371	1	3	1	1
5934631	5934749	1	0	2	1
5948659	5951243	2	1	2	2
5951326	5952130	2	1	0	2
5952244	5952389	2	1	3	2
5952519	5952657	2	0	0	2
5952796	5954266	2	0	0	2
5954346	5954480	2	0	2	2
5954574	5955415	2	0	2	2
5955580	5956550	2	0	3	2
5956659	5957027	2	1	3	2
5957189	5962767	2	0	0	2
5963100	5964563	1	2	1	1
5969021	5974790	2	0	2	2
5991045	5992022	2	1	2	2
5992150	5992376	2	0	2	2
5992437	5993249	2	0	2	2
5996571	5997730	2	0	2	2
5997770	5998428	2	0	1	2
5998554	6000472	2	0	2	2
6000516	6001168	2	1	2	2
6001232	6001657	2	2	3	2
6003912	6006034	2	0	2	2
6006142	6008844	2	1	2	2
6008903	6009059	2	0	0	2
6009152	6011117	2	2	2	2
6039417	6040020	2	0	2	2
6040080	6040366	2	1	0	2
6040484	6041567	2	1	3	2
6041647	6041884	2	0	1	2
6041954	6042378	2	0	0	2
6042444	6043902	2	0	0	2
6043961	6044049	2	1	0	2
6044116	6044588	2	0	2	2
6044629	6044707	2	1	0	2
6044917	6046807	2	0	2	2
6046820	6047719	2	2	3	2
6047896	6057280	2	0	3	2
6057442	6057528	2	1	1	2
6057604	6058704	2	0	4	2
6058791	6059115	2	3	3	2
6059200	6061043	2	0	0	2
6061213	6061325	2	0	0	2
6061460	6063617	2	0	3	2
6063737	6064024	2	1	1	2
6064095	6064229	2	1	1	2
6064297	6065134	2	0	2	2
6064498	6065134	2	1	8	2
6097158	6098483	1	1	0	1
6098095	6098303	1	0	2	1
6098397	6098483	1	2	0	1
6098637	6098723	1	0	0	1
6098773	6099178	1	0	0	1
6099283	6099799	1	2	0	1
6099927	6100020	1	3	1	1
6100265	6100353	1	0	3	1
6100471	6100550	1	2	0	1
6100715	6100969	1	0	0	1
6101099	6101183	1	3	0	1
6101340	6101421	1	1	0	1
6102509	6102576	1	1	0	1
6105012	6105104	2	1	1	2
6105230	6106957	2	0	2	2
6107109	6107687	2	0	1	2
